Index,X...Class,Head,Neck_Label,PER,LOC,OBJ,TEM,NUM,Root_POS
4070,NUM,How,np,1,0,0,1,0,VB
4072,NUM,What,ROOT,1,1,0,0,0,VBZ
4073,NUM,When,auxpass,0,0,0,0,0,VBN
4079,NUM,What,ROOT,0,1,0,0,0,VBZ
4080,NUM,How,np,0,0,0,0,0,VBP
4081,NUM,When,ROOT,0,1,1,0,0,VBZ
4084,NUM,What,np,0,0,0,0,0,VBN
4090,NUM,How,advmod,0,0,0,0,0,VBZ
4091,NUM,How,np,0,1,0,0,0,VBP
4093,NUM,When,aux,1,0,0,0,0,VB
4095,NUM,How,np,0,0,0,0,0,VBP
4096,NUM,How,np,0,0,0,0,0,VB
4098,NUM,What,np,0,0,0,0,0,VBZ
4104,NUM,How,advmod,0,0,0,0,0,VBZ
4106,NUM,How,np,0,0,0,0,0,VBP
4107,NUM,What,np,0,0,1,0,0,VBZ
4114,NUM,What,ROOT,0,1,0,1,0,VBD
4115,NUM,What,np,0,1,0,0,0,VBP
4117,NUM,What,ROOT,0,0,0,1,0,VBZ
4118,NUM,How,amod,0,0,0,0,0,VBZ
4119,NUM,How,np,0,1,0,1,0,VBZ
4120,NUM,What,ROOT,0,0,0,0,0,VBZ
4122,NUM,How,np,1,0,1,0,0,VBD
4123,NUM,How,np,0,0,0,0,0,VBP
4124,NUM,How,np,0,0,0,0,0,VB
4128,NUM,What,ROOT,0,1,0,0,0,VBD
4138,NUM,What,np,0,0,1,0,0,NN
4140,NUM,When,auxpass,0,1,0,0,0,VBN
4142,NUM,What,np,0,1,0,0,0,VB
4145,NUM,How,amod,1,0,0,0,0,VBD
4146,NUM,How,np,1,1,0,1,0,VBP
4149,NUM,How,np,0,1,0,0,0,VBD
4150,NUM,What,ROOT,0,0,0,1,0,VBZ
4152,NUM,How,np,0,1,0,0,0,VBP
4153,NUM,When,aux,1,1,0,0,0,VB
4154,NUM,What,ROOT,0,0,0,0,1,VBZ
4155,NUM,How,np,1,0,0,1,0,VBP
4156,NUM,How,np,0,1,0,0,0,VBN
4159,NUM,What,ROOT,0,0,0,0,0,VBZ
4163,NUM,What,ROOT,1,0,0,0,0,VBZ
4164,NUM,How,amod,1,0,0,0,0,VBP
4165,NUM,How,acomp,0,1,0,0,0,VBZ
4168,NUM,How,np,1,1,0,1,0,VB
4170,NUM,How,np,0,0,0,0,0,VBP
4171,NUM,How,np,0,1,0,1,0,VBP
4173,NUM,How,np,0,1,0,0,0,VBP
4174,NUM,What,ROOT,0,0,0,0,0,VBP
4176,NUM,When,auxpass,0,0,0,0,0,VBD
4177,NUM,What,ROOT,1,0,0,1,0,VBD
4178,NUM,How,np,0,0,0,0,0,VBP
4179,NUM,When,auxpass,1,0,0,0,0,VBD
4180,NUM,What,ROOT,0,0,0,0,0,VBZ
4182,NUM,What,np,0,0,0,0,0,VB
4183,NUM,When,aux,0,1,0,0,0,VBD
4185,NUM,How,advmod,0,1,0,0,0,VB
4187,NUM,What,np,0,1,1,0,0,VBD
4193,NUM,How,np,0,0,0,0,0,VBD
4194,NUM,How,np,0,0,0,1,0,VBZ
4199,NUM,How,np,0,0,0,0,1,VBP
4203,NUM,How,np,0,0,0,0,1,VBN
4205,NUM,When,ROOT,0,1,0,0,0,VBD
4206,NUM,How,advmod,0,0,0,0,0,VBN
4207,NUM,What,ROOT,0,1,0,0,0,VBZ
4212,NUM,How,advmod,0,0,0,0,0,VBZ
4213,NUM,What,aux,0,0,0,0,0,VBN
4215,NUM,How,amod,0,1,0,0,0,VBP
4216,NUM,When,ROOT,1,0,0,0,0,VBZ
4222,NUM,What,ROOT,0,0,0,0,0,VBP
4225,NUM,How,acomp,1,0,0,0,0,VBZ
4227,NUM,When,aux,0,0,0,0,0,VB
4228,NUM,What,ROOT,0,0,0,0,0,VBZ
4230,NUM,What,ROOT,0,0,0,0,0,VBP
4231,NUM,When,ROOT,0,1,0,0,1,VBD
4233,NUM,How,amod,0,0,0,0,1,NNS
4234,NUM,When,ROOT,0,1,0,0,0,VBD
4236,NUM,What,ROOT,1,0,0,0,0,VBZ
4237,NUM,How,np,1,0,0,1,0,VB
4238,NUM,How,np,0,0,0,0,1,VBD
4239,NUM,What,np,0,1,0,0,0,NNS
4241,NUM,How,advmod,1,1,0,0,0,VB
4242,NUM,How,ROOT,0,0,1,1,0,JJ
4243,NUM,How,np,0,0,0,1,0,VBD
4244,NUM,How,np,1,1,0,0,0,VBD
4246,NUM,How,advmod,0,0,0,0,0,VB
4250,NUM,What,ROOT,0,0,0,0,0,VBZ
4254,NUM,When,auxpass,0,1,0,0,0,VBD
4255,NUM,What,ROOT,0,0,0,0,0,VBZ
4256,NUM,What,ROOT,0,0,0,1,0,VBP
4257,NUM,What,ROOT,0,0,0,0,0,VBZ
4258,NUM,What,np,1,0,0,0,0,VB
4262,NUM,What,ROOT,0,1,0,0,0,VBD
4269,NUM,How,np,1,0,0,0,0,VBD
4271,NUM,What,ROOT,0,1,0,0,0,VBZ
4272,NUM,How,np,0,0,0,0,1,VBZ
4273,NUM,How,np,0,0,0,0,0,VBP
4279,NUM,What,ROOT,0,1,0,0,0,VBZ
4281,NUM,How,np,1,1,0,0,0,VBP
4283,NUM,How,np,0,0,0,1,0,VBN
4284,NUM,What,np,0,0,0,0,0,VBZ
4286,NUM,What,np,0,1,1,0,0,VBD
4288,NUM,What,ROOT,0,0,0,0,0,VBZ
4289,NUM,How,np,0,0,0,0,0,VB
4290,NUM,When,auxpass,0,1,0,0,0,VBD
4291,NUM,What,ROOT,1,0,0,0,0,VBZ
4292,NUM,How,amod,0,0,0,1,0,VB
4295,NUM,When,aux,1,0,0,0,0,VBN
4296,NUM,How,np,1,1,0,0,0,VBN
4297,NUM,How,np,0,0,1,0,0,VBP
4302,NUM,How,np,0,0,0,0,0,VBZ
4303,NUM,How,advmod,0,0,0,0,0,VBZ
4307,NUM,How,np,1,0,0,0,0,VB
4308,NUM,When,auxpass,1,0,0,0,1,VBD
4309,NUM,How,np,0,0,0,1,0,VBP
4310,NUM,What,np,0,0,0,0,0,VB
4312,NUM,What,ROOT,0,1,0,0,0,VBD
4318,NUM,How,np,0,0,0,0,0,IN
4319,NUM,What,ROOT,0,0,0,0,0,VBZ
4320,NUM,How,np,1,0,0,0,0,VBZ
4324,NUM,How,np,0,0,0,0,0,VB
4331,NUM,When,auxpass,1,0,0,0,0,VBN
4332,NUM,How,acomp,1,0,0,0,0,VBZ
4336,NUM,What,np,0,0,0,1,0,VBD
4341,NUM,What,np,1,0,0,0,0,VBZ
4342,NUM,What,np,0,1,0,0,0,VBN
4343,NUM,How,np,0,0,0,0,0,VBP
4344,NUM,What,np,1,0,1,0,0,VBP
4346,NUM,How,np,0,0,0,0,0,VBP
4348,NUM,What,ROOT,0,0,1,1,0,VBZ
4350,NUM,What,np,0,1,0,0,0,VBD
4352,NUM,What,ROOT,1,0,0,0,0,VBZ
4353,NUM,How,np,0,0,0,0,0,VBP
4355,NUM,When,auxpass,0,0,0,0,0,VBN
4356,NUM,What,np,1,0,0,0,0,VBD
4358,NUM,What,np,1,0,0,0,0,VBD
4359,NUM,How,np,0,0,0,0,0,VBP
4360,NUM,What,ROOT,0,1,0,1,0,VBZ
4361,NUM,How,amod,0,0,0,0,0,VBP
4362,NUM,What,ROOT,0,0,0,0,0,VBZ
4365,NUM,What,ROOT,0,1,0,0,0,VBZ
4366,NUM,What,ROOT,0,0,0,0,0,VBZ
4367,NUM,How,np,0,0,0,0,0,VB
4370,NUM,When,auxpass,0,1,0,0,0,VBN
4372,NUM,How,advmod,0,0,0,0,0,VB
4373,NUM,When,aux,0,0,0,0,0,VB
4374,NUM,What,ROOT,0,1,0,0,0,VBZ
4375,NUM,How,advmod,0,0,0,0,0,JJ
4376,NUM,How,np,0,1,0,0,1,VBN
4377,NUM,How,np,0,0,0,1,0,VBN
4378,NUM,How,np,0,1,0,0,0,VBP
4380,NUM,What,np,0,0,0,0,0,VBN
4383,NUM,How,advmod,0,0,0,0,0,NN
4384,NUM,How,np,0,1,0,0,0,VBP
4385,NUM,How,np,0,0,0,0,0,VBZ
4386,NUM,When,aux,0,0,0,0,0,VB
4387,NUM,How,np,0,1,0,0,0,VBN
4392,NUM,How,np,0,0,0,0,0,VBN
4393,NUM,What,np,0,1,0,0,1,NN
4394,NUM,How,amod,0,0,0,0,0,VBP
4395,NUM,How,np,0,0,0,1,0,VBP
4396,NUM,How,advmod,0,0,0,0,0,VBZ
4397,NUM,How,np,0,0,0,0,0,VBG
4402,NUM,How,np,0,0,0,0,0,VBP
4403,NUM,How,advmod,0,0,0,0,0,VB
4408,NUM,When,ROOT,0,0,1,0,0,VBZ
4409,NUM,How,advmod,0,0,0,0,0,VB
4410,NUM,What,np,0,0,0,0,0,VBZ
4414,NUM,When,aux,1,0,0,0,0,VB
4417,NUM,When,aux,0,1,0,0,0,VBP
4418,NUM,How,np,0,0,0,0,0,VBP
4420,NUM,How,advmod,0,0,0,0,0,VB
4421,NUM,What,ROOT,0,0,0,1,0,VBZ
4422,NUM,How,np,0,1,0,0,0,VBP
4424,NUM,What,np,1,0,0,0,0,VBP
4425,NUM,What,ROOT,0,1,0,0,0,VBP
4432,NUM,How,np,0,0,0,0,0,VBP
4435,NUM,How,amod,0,0,0,0,1,VBD
4440,NUM,How,acomp,1,0,0,0,0,VBD
4441,NUM,How,np,0,0,0,0,0,VBP
4442,NUM,How,acomp,0,0,0,0,0,VBZ
4443,NUM,When,ROOT,0,0,0,0,0,VBZ
4444,NUM,How,amod,0,1,0,0,0,NNS
4446,NUM,How,np,0,0,0,1,0,VBG
4447,NUM,How,advmod,0,0,0,0,0,VB
4448,NUM,How,np,0,0,0,1,0,VBP
4452,NUM,How,np,0,0,0,1,0,VBP
4456,NUM,When,ROOT,0,1,0,0,0,VBZ
4457,NUM,What,ROOT,0,1,0,1,0,VBZ
4460,NUM,How,np,0,0,0,0,0,VBP
4461,NUM,How,np,0,0,0,0,0,VBP
4465,NUM,How,np,1,0,0,1,0,VBD
4468,NUM,How,amod,0,1,0,0,0,VBP
4469,NUM,How,amod,1,1,0,0,0,VBD
4470,NUM,What,np,0,1,0,0,0,VBN
4471,NUM,How,np,0,1,0,0,0,VBP
4473,NUM,When,ROOT,1,0,0,0,0,VBD
4476,NUM,How,np,0,1,0,0,0,VBP
4477,NUM,How,np,0,0,0,0,0,VBP
4478,NUM,What,ROOT,0,0,1,0,1,NN
4481,NUM,What,ROOT,0,1,0,0,0,VBZ
4482,NUM,What,np,0,0,0,0,0,VBP
4485,NUM,What,ROOT,0,0,0,0,0,VBZ
4486,NUM,How,advmod,0,1,0,0,0,VBZ
4487,NUM,How,np,0,0,0,0,0,VBP
4488,NUM,When,ROOT,0,1,0,0,0,VBD
4489,NUM,How,amod,0,0,0,1,0,VB
4490,NUM,What,np,0,0,0,0,1,VBD
4492,NUM,How,np,0,0,0,0,0,VBP
4493,NUM,How,acomp,1,0,0,0,0,VBZ
4495,NUM,What,ROOT,0,1,0,0,0,VBP
4498,NUM,How,np,1,1,0,0,0,VBN
4499,NUM,When,ROOT,1,0,0,0,0,VBD
4501,NUM,What,aux,0,1,0,1,0,NN
4502,NUM,What,ROOT,0,0,0,0,0,VBZ
4503,NUM,What,ROOT,0,0,0,0,1,VBD
4504,NUM,How,np,0,1,0,1,0,VBD
4511,NUM,How,advmod,0,0,0,0,0,RB
4513,NUM,What,np,0,0,0,1,0,VB
4514,NUM,How,np,1,0,1,0,1,VBN
4520,NUM,What,np,1,0,0,0,0,VBZ
4521,NUM,How,np,0,1,0,0,0,VBZ
4523,NUM,What,poss,0,1,0,0,0,NN
4526,NUM,How,np,0,0,0,0,0,VB
4527,NUM,How,np,0,0,0,0,0,VBP
4528,NUM,How,np,0,0,1,0,0,VBZ
4529,NUM,What,np,0,0,1,0,0,VB
4530,NUM,How,np,0,0,1,0,0,VBP
4531,NUM,What,np,0,0,0,0,1,VBP
4532,NUM,What,ROOT,0,1,0,0,0,VBZ
4533,NUM,What,ROOT,0,0,0,0,0,VBZ
4534,NUM,What,ROOT,0,1,0,0,0,VBZ
4536,NUM,When,aux,0,0,0,0,0,NN
4538,NUM,How,amod,0,0,0,0,1,VBN
4541,NUM,How,np,0,0,0,0,0,VBP
4542,NUM,How,acomp,0,0,0,0,0,VBZ
4543,NUM,What,ROOT,0,1,0,0,1,VBD
4545,NUM,How,acomp,0,0,0,0,0,VBZ
4546,NUM,When,auxpass,0,0,0,0,0,VBD
4547,NUM,How,np,0,1,0,0,0,NN
4549,NUM,What,ROOT,0,0,0,0,0,VBZ
4550,NUM,What,ROOT,0,1,1,0,0,VBZ
4552,NUM,What,ROOT,1,0,0,0,1,VBD
4553,NUM,How,acomp,1,0,1,0,0,VBP
4554,NUM,How,np,0,0,0,0,0,VBZ
4558,NUM,What,ROOT,1,0,0,0,0,VBZ
4559,NUM,What,ROOT,0,1,0,0,0,VBZ
4561,NUM,How,np,0,0,0,0,1,VBZ
4562,NUM,How,acomp,0,1,0,0,0,VBZ
4563,NUM,How,acomp,0,0,0,0,0,VBZ
4567,NUM,When,ROOT,0,0,0,0,1,VBD
4568,NUM,How,advmod,0,1,0,0,0,VB
4572,NUM,How,np,0,0,0,0,0,VBP
4573,NUM,When,aux,0,1,0,0,0,VBP
4575,NUM,What,ROOT,0,0,0,0,0,VBZ
4577,NUM,How,np,0,0,0,1,0,VB
4578,NUM,How,np,0,0,0,0,0,VBN
4580,NUM,How,np,0,1,0,1,0,VBN
4582,NUM,How,advmod,0,1,0,0,0,VBP
4583,NUM,How,np,0,0,0,0,0,VBZ
4585,NUM,How,np,0,0,0,0,0,VBP
4586,NUM,How,np,0,0,0,0,0,VBP
4587,NUM,How,acomp,1,0,0,0,0,VB
4588,NUM,How,acomp,0,1,0,0,0,VBZ
4590,NUM,How,acomp,0,1,0,0,0,VBZ
4593,NUM,What,aux,0,1,0,1,0,VB
4595,NUM,How,acomp,0,0,0,1,0,VBZ
4596,NUM,How,np,1,1,0,0,0,VBP
4601,NUM,How,advmod,0,1,0,0,0,VBZ
4605,NUM,How,acomp,0,1,0,0,0,VBZ
4608,NUM,How,np,0,0,0,0,0,VBP
4610,NUM,What,ROOT,0,1,0,0,0,VBZ
4612,NUM,How,advmod,0,1,0,0,0,VB
4614,NUM,When,ROOT,0,0,0,0,0,VBD
4615,NUM,What,aux,0,0,0,0,0,VB
4616,NUM,How,acomp,0,1,0,0,0,VBZ
4617,NUM,How,advmod,0,1,0,0,0,VB
4619,NUM,What,np,1,0,0,0,0,VBZ
4620,NUM,How,np,1,0,0,1,0,VBN
4621,NUM,How,advmod,0,0,0,0,0,VBD
4622,NUM,When,aux,1,1,0,0,0,VB
4623,NUM,What,ROOT,0,0,0,1,0,VBZ
4624,NUM,How,amod,0,0,0,0,0,JJ
4625,NUM,What,np,0,0,1,0,0,VBZ
4626,NUM,When,auxpass,0,0,0,0,0,VBN
4630,NUM,How,np,0,0,0,0,0,VBZ
4633,NUM,How,np,0,0,0,0,0,VBP
4636,NUM,What,ROOT,0,0,0,0,0,VBZ
4638,NUM,How,np,0,0,0,0,0,VBG
4641,NUM,How,advmod,0,0,0,0,0,VBN
4642,NUM,When,ROOT,1,0,0,0,0,VBZ
4643,NUM,What,np,0,0,0,0,1,VBP
4644,NUM,When,auxpass,0,0,0,0,0,VBD
4646,NUM,How,acomp,1,1,0,0,0,VBD
4647,NUM,What,np,0,1,0,0,0,VBD
4649,NUM,What,ROOT,0,1,0,0,0,VBZ
4650,NUM,How,np,0,0,0,0,0,VBP
4657,NUM,What,np,0,0,0,0,0,VBN
4658,NUM,How,np,0,1,0,1,0,VBN
4659,NUM,How,np,0,0,0,0,0,VBP
4660,NUM,How,amod,0,1,0,0,0,VBP
4661,NUM,How,advmod,0,0,0,0,0,VB
4667,NUM,When,auxpass,1,0,0,0,0,VBN
4668,NUM,How,amod,1,0,0,0,0,VBP
4670,NUM,How,np,0,0,0,0,0,VBP
4671,NUM,How,np,0,1,0,0,0,VBP
4675,NUM,What,ROOT,0,1,0,0,0,VBZ
4676,NUM,How,np,0,0,0,0,0,VBP
4681,NUM,What,ROOT,1,1,0,0,1,VBZ
4682,NUM,What,np,1,0,0,0,0,VBP
4684,NUM,How,np,0,1,0,1,0,VBD
4687,NUM,How,np,0,0,0,0,0,VBP
4688,NUM,When,ROOT,0,1,0,0,0,VBD
4693,NUM,How,np,1,0,0,0,0,VB
4694,NUM,How,np,1,0,0,0,0,VB
4701,NUM,What,ROOT,0,0,0,1,0,VBD
4705,NUM,How,np,0,1,0,1,0,VBD
4706,NUM,What,ROOT,1,0,0,0,0,VBZ
4715,NUM,How,np,0,1,0,0,0,VB
4716,NUM,What,np,0,1,0,0,0,VBN
4720,NUM,How,np,0,0,0,1,1,VB
4721,NUM,How,np,0,0,0,1,0,NN
4722,NUM,What,ROOT,0,0,0,0,1,VBZ
4723,NUM,How,np,0,0,0,0,0,VB
4724,NUM,How,np,0,0,0,0,0,VBZ
4725,NUM,What,ROOT,0,0,0,1,0,VBD
4726,NUM,What,ROOT,1,0,0,0,0,VBZ
4727,NUM,How,np,0,1,0,0,1,VBP
4728,NUM,What,ROOT,0,0,0,0,0,VBZ
4730,NUM,When,ROOT,0,1,0,0,1,VBD
4731,NUM,What,ROOT,0,0,0,0,0,VBP
4732,NUM,What,ROOT,0,0,0,0,0,VBZ
4733,NUM,How,acomp,0,0,0,0,0,VBZ
4735,NUM,How,np,0,0,0,0,0,VBP
4736,NUM,How,np,1,0,0,0,1,VBZ
4737,NUM,How,advmod,0,1,0,1,0,VB
4738,NUM,How,advmod,0,1,0,0,0,VBZ
4739,NUM,How,advmod,0,0,0,0,0,VBP
4741,NUM,What,ROOT,0,0,0,1,0,VBZ
4743,NUM,How,np,0,1,1,0,0,VBN
4749,NUM,What,np,0,0,0,0,1,POS
4752,NUM,When,ROOT,0,0,0,0,1,VBD
4756,NUM,How,np,1,1,0,0,0,VBN
4757,NUM,How,np,0,0,1,0,0,VBZ
4760,NUM,When,auxpass,0,1,0,0,0,VBN
4768,NUM,How,np,0,0,0,0,1,VBN
4769,NUM,How,acomp,0,0,0,0,0,VBZ
4771,NUM,How,np,0,0,0,1,0,VBP
4773,NUM,How,np,0,1,0,0,0,VBZ
4774,NUM,How,np,0,0,0,1,0,VBP
4775,NUM,When,auxpass,1,0,0,0,0,VBN
4778,NUM,How,np,0,1,0,0,0,VBZ
4779,NUM,How,acomp,0,0,0,0,0,VBZ
4782,NUM,What,np,0,0,0,0,1,VBP
4783,NUM,How,nc,0,0,0,0,1,NNS
4785,NUM,When,ROOT,0,0,0,0,1,VBD
4786,NUM,When,aux,0,0,0,0,0,VB
4788,NUM,When,aux,0,0,0,0,0,VB
4790,NUM,What,ROOT,0,0,0,0,0,VBZ
4792,NUM,How,np,0,0,1,0,0,VBD
4797,NUM,What,np,0,1,0,1,0,VBZ
4800,NUM,How,advmod,0,1,0,0,0,VB
4802,NUM,How,np,0,0,0,0,0,VBD
4804,NUM,How,np,1,0,0,0,0,VBD
4805,NUM,How,np,0,1,0,0,0,VBP
4806,NUM,When,auxpass,0,0,0,0,0,VBD
4808,NUM,What,aux,1,0,0,0,0,VBN
4810,NUM,How,np,0,0,0,0,0,VBP
4811,NUM,When,aux,1,1,0,0,0,NN
4814,NUM,How,np,0,0,0,0,0,VB
4815,NUM,When,auxpass,0,1,0,0,0,VBN
4822,NUM,When,ROOT,0,1,0,0,0,VBD
4824,NUM,How,np,0,1,0,0,0,VBP
4825,NUM,When,aux,1,0,0,0,0,VB
4829,NUM,How,advmod,0,1,0,0,0,VBZ
4831,NUM,When,aux,0,1,0,0,0,VB
4832,NUM,How,acomp,0,0,0,0,0,VBZ
4839,LOC,Where,ROOT,1,0,0,0,0,VBZ
4840,LOC,Where,ROOT,0,0,1,0,0,VBP
4841,NUM,When,aux,1,0,0,0,0,VBN
4845,NUM,How,np,0,0,0,0,0,VB
4846,NUM,How,amod,0,0,0,0,0,VBP
4847,NUM,How,advmod,1,0,0,0,0,NN
4849,HUM,Who,nc,0,0,0,0,0,NNS
4851,NUM,When,aux,1,0,0,0,0,VB
4852,LOC,Where,ROOT,0,1,0,0,0,VBZ
4853,HUM,Who,ROOT,1,0,0,0,0,VBD
4856,NUM,How,acomp,0,1,0,0,0,VBZ
4859,NUM,When,ROOT,0,0,0,0,1,VBD
4862,DESC,Why,ROOT,0,0,0,0,0,VBZ
4866,DESC,How,aux,0,0,0,0,0,VB
4867,HUM,Who,ROOT,1,0,0,0,0,VBZ
4870,NUM,When,ROOT,1,0,0,0,0,VBD
4872,HUM,Who,ROOT,0,1,0,0,0,VBD
4873,HUM,Which,np,0,0,0,0,0,VBD
4874,NUM,How,advmod,0,0,0,0,0,VBZ
4876,HUM,Who,ROOT,0,1,0,1,0,VBD
4877,LOC,Where,ROOT,0,0,0,0,0,VBZ
4878,HUM,Who,ROOT,0,0,1,0,0,VBD
4887,NUM,How,advmod,0,0,0,0,0,VBN
4888,NUM,When,ROOT,0,0,0,0,0,VBZ
4889,LOC,Where,ROOT,0,1,0,0,0,VBZ
4891,NUM,When,ROOT,0,0,0,0,1,VBD
4892,NUM,How,advmod,0,0,0,0,0,VBZ
4894,HUM,Who,ROOT,0,1,0,0,0,VBZ
4896,NUM,When,auxpass,0,1,0,0,1,VBD
4897,HUM,Who,ROOT,0,0,0,0,0,VBD
4898,HUM,Who,ROOT,0,0,0,0,0,VBD
4901,NUM,How,advmod,0,0,0,0,0,VBZ
4905,HUM,Who,ROOT,0,0,0,0,0,VBD
4907,NUM,How,advmod,0,0,0,0,0,VBZ
4908,HUM,Who,ROOT,0,0,0,0,0,VBZ
4909,HUM,Who,ROOT,1,1,0,0,1,VBD
4911,NUM,How,np,0,1,0,0,0,VBP
4912,NUM,How,acomp,1,0,0,0,0,VBD
4913,DESC,How,aux,1,0,0,0,0,VB
4918,NUM,When,auxpass,0,1,0,0,0,VBD
4920,HUM,Who,ROOT,0,0,1,0,1,VBD
4922,LOC,Where,ROOT,0,0,0,0,0,VBZ
4923,NUM,How,np,0,0,0,0,0,VB
4929,NUM,How,np,0,0,0,0,0,VB
4930,HUM,Who,ROOT,0,0,0,0,1,VBZ
4935,NUM,When,aux,0,1,0,0,0,VB
4937,HUM,Who,ROOT,1,0,0,0,0,VBD
4938,HUM,Who,ROOT,0,1,0,0,1,VBD
4939,HUM,Who,ROOT,0,1,0,0,1,VBD
4940,NUM,How,acomp,0,1,0,0,0,VBD
4941,NUM,When,ROOT,1,0,0,0,0,VBD
4943,HUM,Who,ROOT,0,1,0,0,0,VBD
4947,NUM,When,ROOT,0,1,0,0,0,VBD
4949,HUM,Who,ROOT,0,1,0,0,0,VBZ
4952,LOC,Where,ROOT,0,0,0,0,0,VBZ
4953,HUM,Who,ROOT,0,0,0,0,0,VBN
4956,NUM,When,ROOT,0,0,0,0,0,VBZ
4957,HUM,Who,ROOT,0,1,0,0,0,VBD
4959,HUM,Who,ROOT,0,1,0,0,0,VBZ
4962,NUM,When,ROOT,1,0,0,0,0,VBD
4967,NUM,How,advmod,0,0,0,0,0,VBZ
125,DESC,Why,aux,0,0,0,0,0,VB
2447,HUM,What,np,1,0,0,0,0,VBD
4436,NUM,When,aux,1,0,0,0,0,VB
4869,HUM,Who,ROOT,1,0,0,1,0,VBD
2968,HUM,Who,ROOT,0,0,0,0,1,VBD
3115,HUM,What,np,0,1,0,1,0,VBD
4884,LOC,Where,ROOT,1,0,0,0,0,VBZ
4592,NUM,How,np,0,1,0,0,0,VB
844,DESC,How,aux,0,0,0,0,0,VB
3687,LOC,What,np,0,1,0,0,0,VBZ
2421,HUM,What,np,0,1,0,0,0,VBN
1152,DESC,How,aux,0,0,0,0,0,VB
3426,LOC,What,np,0,0,1,1,0,VBD
1173,ENTY,What,aux,0,0,0,0,0,VB
2883,HUM,Who,ROOT,1,0,0,0,0,VBD
4890,LOC,Where,ROOT,0,1,0,0,0,VBZ
2178,ENTY,What,np,0,1,0,0,0,VBD
1810,ENTY,What,ROOT,1,0,0,0,0,VBZ
4260,NUM,How,np,0,1,0,0,0,VBP
902,DESC,What,ROOT,0,1,0,0,0,VBD
1892,ENTY,What,ROOT,0,0,0,0,0,VBZ
1275,ENTY,What,np,0,0,0,0,0,VBZ
369,DESC,What,ROOT,0,0,0,0,0,VBZ
748,DESC,What,ROOT,0,0,0,0,0,VBZ
1830,ENTY,What,ROOT,0,1,1,0,0,VBP
573,DESC,What,ROOT,0,0,0,0,0,VBZ
4349,NUM,How,np,0,1,0,0,0,VB
2347,HUM,What,np,1,0,0,0,0,VBP
1660,ENTY,What,ROOT,0,0,0,0,0,VBZ
3139,HUM,Who,ROOT,0,0,0,0,0,VBD
1272,ENTY,What,np,0,0,0,0,0,VBZ
4842,NUM,How,acomp,1,0,0,0,0,VBD
4934,NUM,How,advmod,0,1,0,0,0,NN
11,ABBR,What,aux,0,0,0,0,0,VB
4108,NUM,How,advmod,0,0,0,0,0,VB
3911,LOC,What,np,1,0,0,0,0,VBZ
1336,ENTY,What,aux,1,0,1,0,0,VBD
1542,ENTY,What,np,1,0,0,0,0,VB
2007,ENTY,What,np,1,1,0,0,0,VBN
3174,HUM,What,np,1,1,0,0,0,VBD
1691,ENTY,What,ROOT,0,0,0,0,0,VBZ
3051,HUM,Who,ROOT,1,1,1,0,0,VBN
4837,HUM,Who,ROOT,1,0,0,0,1,VBD
4770,NUM,When,aux,0,0,1,1,0,VB
1981,ENTY,What,ROOT,0,0,0,0,0,VBZ
1477,ENTY,What,ROOT,0,0,0,0,0,VBZ
4666,NUM,How,acomp,0,1,0,0,0,VBZ
4334,NUM,When,aux,1,1,0,0,0,VB
2263,HUM,Which,amod,1,0,0,0,0,VBD
3555,LOC,What,np,0,1,0,0,1,VBN
928,DESC,How,aux,0,0,0,0,0,VB
1578,ENTY,What,ROOT,0,0,0,0,0,VBZ
292,DESC,What,ROOT,0,0,0,0,0,VBZ
1845,ENTY,What,ROOT,0,0,0,0,0,NNP
4077,NUM,How,np,0,0,0,0,1,VBZ
272,DESC,How,aux,0,0,0,0,0,VB
527,DESC,What,aux,0,0,0,0,0,VB
3407,LOC,Where,ROOT,0,0,0,0,0,VBP
2423,HUM,Which,auxpass,1,0,0,0,0,VBN
607,DESC,How,aux,0,0,0,0,0,VB
4054,NUM,When,nc,1,0,0,0,0,NNP
3922,LOC,Where,aux,0,0,0,0,0,VB
4282,NUM,How,advmod,0,0,0,0,0,VBP
939,DESC,Why,aux,0,0,0,0,0,VBN
2593,HUM,What,np,0,0,0,0,1,VBZ
2253,HUM,Who,ROOT,0,0,0,0,0,VBD
3128,HUM,What,ROOT,0,0,0,0,0,VBZ
940,DESC,What,ROOT,0,0,0,0,0,VBZ
4651,NUM,How,advmod,0,0,0,0,0,VB
897,DESC,What,np,0,0,0,0,0,VBP
1047,DESC,What,ROOT,0,0,0,0,0,VBP
2425,HUM,Who,ROOT,0,0,1,0,0,VBN
3921,LOC,What,np,0,1,0,0,0,VBD
4604,NUM,What,ROOT,0,0,0,0,0,VBZ
1036,DESC,How,aux,0,0,0,0,0,VB
1504,ENTY,What,ROOT,0,0,0,0,0,VBZ
3622,LOC,What,ROOT,0,1,0,0,0,VBZ
2199,ENTY,What,ROOT,0,0,0,0,0,VBP
211,DESC,How,auxpass,0,0,0,1,0,VBN
791,DESC,What,ROOT,0,0,0,0,0,VBZ
4795,NUM,When,ROOT,0,0,0,0,1,VBD
2483,HUM,What,np,1,0,0,1,0,VBN
4305,NUM,What,ROOT,0,0,0,0,0,VBZ
3773,LOC,What,np,0,0,0,0,0,VB
15,ABBR,What,ROOT,1,0,0,0,0,VBZ
2738,HUM,Who,ROOT,1,0,0,0,0,VBZ
